,data_base,modalidade,porte,valor_deflacionado
4407,2018-05-01,Outros créditos,Mais de 5 a 10 salários mínimos,10403754568.482677
4408,2018-05-01,Outros créditos,Sem rendimento,1016542272.7412771
4409,2018-05-01,Rural e agroindustrial,Acima de 20 salários mínimos,96112666272.82162
4410,2018-05-01,Rural e agroindustrial,Até 1 salário mínimo,2906436026.092475
4411,2018-05-01,Rural e agroindustrial,Indisponível,55508186.2085307
4412,2018-05-01,Rural e agroindustrial,Mais de 10 a 20 salários mínimos,23414381095.13816
4413,2018-05-01,Rural e agroindustrial,Mais de 1 a 2 salários mínimos,5199098476.227977
4414,2018-05-01,Rural e agroindustrial,Mais de 2 a 3 salários mínimos,5066281468.500218
4415,2018-05-01,Rural e agroindustrial,Mais de 3 a 5 salários mínimos,9410202258.337238
4416,2018-05-01,Rural e agroindustrial,Mais de 5 a 10 salários mínimos,19536621022.100555
4417,2018-05-01,Rural e agroindustrial,Sem rendimento,2211408950.47436
4418,2018-05-01,Veículos,Acima de 20 salários mínimos,7096532251.675131
4419,2018-05-01,Veículos,Até 1 salário mínimo,3253724967.6681886
4420,2018-05-01,Veículos,Indisponível,0.0
4421,2018-05-01,Veículos,Mais de 10 a 20 salários mínimos,11949364199.723595
4422,2018-05-01,Veículos,Mais de 1 a 2 salários mínimos,14721842082.92742
4423,2018-05-01,Veículos,Mais de 2 a 3 salários mínimos,17276337708.978645
4424,2018-05-01,Veículos,Mais de 3 a 5 salários mínimos,25643025060.535492
4425,2018-05-01,Veículos,Mais de 5 a 10 salários mínimos,24399696440.115456
4426,2018-05-01,Veículos,Sem rendimento,3671122154.743314
4427,2018-06-01,Cartão de crédito,Acima de 20 salários mínimos,302794584.1195662
4428,2018-06-01,Cartão de crédito,Até 1 salário mínimo,233873718.22454163
4429,2018-06-01,Cartão de crédito,Mais de 10 a 20 salários mínimos,468084814.94189787
4430,2018-06-01,Cartão de crédito,Mais de 1 a 2 salários mínimos,708685143.8942134
4431,2018-06-01,Cartão de crédito,Mais de 2 a 3 salários mínimos,479853953.3126492
4432,2018-06-01,Cartão de crédito,Mais de 3 a 5 salários mínimos,700747593.4881864
4433,2018-06-01,Cartão de crédito,Mais de 5 a 10 salários mínimos,785503501.4599456
4434,2018-06-01,Cartão de crédito,Sem rendimento,66596471.66402101
4435,2018-06-01,Empréstimo com consignação em folha,Acima de 20 salários mínimos,19352519285.662926
4436,2018-06-01,Empréstimo com consignação em folha,Até 1 salário mínimo,34856621148.12523
4437,2018-06-01,Empréstimo com consignação em folha,Indisponível,1297.5653675760634
4438,2018-06-01,Empréstimo com consignação em folha,Mais de 10 a 20 salários mínimos,41022055421.45068
4439,2018-06-01,Empréstimo com consignação em folha,Mais de 1 a 2 salários mínimos,41661444985.39181
4440,2018-06-01,Empréstimo com consignação em folha,Mais de 2 a 3 salários mínimos,31754160939.701412
4441,2018-06-01,Empréstimo com consignação em folha,Mais de 3 a 5 salários mínimos,56152074952.504684
4442,2018-06-01,Empréstimo com consignação em folha,Mais de 5 a 10 salários mínimos,64812495395.193886
4443,2018-06-01,Empréstimo com consignação em folha,Sem rendimento,4265684842.234649
4444,2018-06-01,Empréstimo sem consignação em folha,Acima de 20 salários mínimos,13586754979.237326
4445,2018-06-01,Empréstimo sem consignação em folha,Até 1 salário mínimo,1534001890.8580437
4446,2018-06-01,Empréstimo sem consignação em folha,Indisponível,24393.477631887974
4447,2018-06-01,Empréstimo sem consignação em folha,Mais de 10 a 20 salários mínimos,11592892445.60912
4448,2018-06-01,Empréstimo sem consignação em folha,Mais de 1 a 2 salários mínimos,3500383147.627312
4449,2018-06-01,Empréstimo sem consignação em folha,Mais de 2 a 3 salários mínimos,3815801160.7669835
4450,2018-06-01,Empréstimo sem consignação em folha,Mais de 3 a 5 salários mínimos,7724861663.663672
4451,2018-06-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,13506267398.09351
4452,2018-06-01,Empréstimo sem consignação em folha,Sem rendimento,257300674.50956267
4453,2018-06-01,Habitacional,Acima de 20 salários mínimos,88096980070.1938
4454,2018-06-01,Habitacional,Até 1 salário mínimo,22841592147.814163
4455,2018-06-01,Habitacional,Mais de 10 a 20 salários mínimos,109206300091.37355
4456,2018-06-01,Habitacional,Mais de 1 a 2 salários mínimos,115093725620.87561
4457,2018-06-01,Habitacional,Mais de 2 a 3 salários mínimos,111013760764.44832
4458,2018-06-01,Habitacional,Mais de 3 a 5 salários mínimos,112017654189.98254
4459,2018-06-01,Habitacional,Mais de 5 a 10 salários mínimos,135365563089.6195
4460,2018-06-01,Habitacional,Sem rendimento,647611943.7098248
4461,2018-06-01,Outros créditos,Acima de 20 salários mínimos,21657328664.796856
4462,2018-06-01,Outros créditos,Até 1 salário mínimo,1564878767.4933205
4463,2018-06-01,Outros créditos,Mais de 10 a 20 salários mínimos,9219247469.91657
4464,2018-06-01,Outros créditos,Mais de 1 a 2 salários mínimos,4722335301.738573
4465,2018-06-01,Outros créditos,Mais de 2 a 3 salários mínimos,4070958981.2937584
4466,2018-06-01,Outros créditos,Mais de 3 a 5 salários mínimos,6743975140.709802
4467,2018-06-01,Outros créditos,Mais de 5 a 10 salários mínimos,10354334215.057327
4468,2018-06-01,Outros créditos,Sem rendimento,972340637.0908748
4469,2018-06-01,Rural e agroindustrial,Acima de 20 salários mínimos,98589461986.45634
4470,2018-06-01,Rural e agroindustrial,Até 1 salário mínimo,2831365391.0436153
4471,2018-06-01,Rural e agroindustrial,Indisponível,52570926.95302454
4472,2018-06-01,Rural e agroindustrial,Mais de 10 a 20 salários mínimos,23778544265.812923
4473,2018-06-01,Rural e agroindustrial,Mais de 1 a 2 salários mínimos,5120892327.987035
4474,2018-06-01,Rural e agroindustrial,Mais de 2 a 3 salários mínimos,4972486874.788847
4475,2018-06-01,Rural e agroindustrial,Mais de 3 a 5 salários mínimos,9336526583.420012
4476,2018-06-01,Rural e agroindustrial,Mais de 5 a 10 salários mínimos,19552458196.19025
4477,2018-06-01,Rural e agroindustrial,Sem rendimento,2153208904.6108165
4478,2018-06-01,Veículos,Acima de 20 salários mínimos,7229460224.992726
4479,2018-06-01,Veículos,Até 1 salário mínimo,3160285306.20769
4480,2018-06-01,Veículos,Indisponível,0.0
4481,2018-06-01,Veículos,Mais de 10 a 20 salários mínimos,12031399287.33723
4482,2018-06-01,Veículos,Mais de 1 a 2 salários mínimos,14613779432.43887
4483,2018-06-01,Veículos,Mais de 2 a 3 salários mínimos,17330236473.591213
4484,2018-06-01,Veículos,Mais de 3 a 5 salários mínimos,25830736866.735863
4485,2018-06-01,Veículos,Mais de 5 a 10 salários mínimos,24584477233.351036
4486,2018-06-01,Veículos,Sem rendimento,3680401968.5067616
4487,2018-07-01,Cartão de crédito,Acima de 20 salários mínimos,303898556.03707546
4488,2018-07-01,Cartão de crédito,Até 1 salário mínimo,226804916.19743067
4489,2018-07-01,Cartão de crédito,Mais de 10 a 20 salários mínimos,467976077.26251596
4490,2018-07-01,Cartão de crédito,Mais de 1 a 2 salários mínimos,707910119.778141
4491,2018-07-01,Cartão de crédito,Mais de 2 a 3 salários mínimos,482508206.9066873
4492,2018-07-01,Cartão de crédito,Mais de 3 a 5 salários mínimos,706878624.1400018
4493,2018-07-01,Cartão de crédito,Mais de 5 a 10 salários mínimos,788899358.9577017
4494,2018-07-01,Cartão de crédito,Sem rendimento,61604825.30538896
4495,2018-07-01,Empréstimo com consignação em folha,Acima de 20 salários mínimos,19356538510.068455
4496,2018-07-01,Empréstimo com consignação em folha,Até 1 salário mínimo,34524524228.921005
4497,2018-07-01,Empréstimo com consignação em folha,Indisponível,0.0
4498,2018-07-01,Empréstimo com consignação em folha,Mais de 10 a 20 salários mínimos,40746888798.22273
4499,2018-07-01,Empréstimo com consignação em folha,Mais de 1 a 2 salários mínimos,41586074855.34436
4500,2018-07-01,Empréstimo com consignação em folha,Mais de 2 a 3 salários mínimos,31637840117.22599
4501,2018-07-01,Empréstimo com consignação em folha,Mais de 3 a 5 salários mínimos,55879795860.93615
4502,2018-07-01,Empréstimo com consignação em folha,Mais de 5 a 10 salários mínimos,64552154075.89946
4503,2018-07-01,Empréstimo com consignação em folha,Sem rendimento,4421313669.715586
4504,2018-07-01,Empréstimo sem consignação em folha,Acima de 20 salários mínimos,13516398479.190014
4505,2018-07-01,Empréstimo sem consignação em folha,Até 1 salário mínimo,1536758776.7083676
4506,2018-07-01,Empréstimo sem consignação em folha,Indisponível,24468.060346598046
4507,2018-07-01,Empréstimo sem consignação em folha,Mais de 10 a 20 salários mínimos,11557519608.880291
4508,2018-07-01,Empréstimo sem consignação em folha,Mais de 1 a 2 salários mínimos,3546898335.194631
4509,2018-07-01,Empréstimo sem consignação em folha,Mais de 2 a 3 salários mínimos,3874573847.5028396
4510,2018-07-01,Empréstimo sem consignação em folha,Mais de 3 a 5 salários mínimos,7764882236.596085
4511,2018-07-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,13520667307.07168
4512,2018-07-01,Empréstimo sem consignação em folha,Sem rendimento,338116393.8651737
4513,2018-07-01,Habitacional,Acima de 20 salários mínimos,87262784796.12703
4514,2018-07-01,Habitacional,Até 1 salário mínimo,22491400406.90394
4515,2018-07-01,Habitacional,Mais de 10 a 20 salários mínimos,108147496567.61343
4516,2018-07-01,Habitacional,Mais de 1 a 2 salários mínimos,114384047834.58841
4517,2018-07-01,Habitacional,Mais de 2 a 3 salários mínimos,110858575742.48473
4518,2018-07-01,Habitacional,Mais de 3 a 5 salários mínimos,111346330396.33089
4519,2018-07-01,Habitacional,Mais de 5 a 10 salários mínimos,134181839062.95073
4520,2018-07-01,Habitacional,Sem rendimento,756758150.6580411
4521,2018-07-01,Outros créditos,Acima de 20 salários mínimos,21219461978.30216
4522,2018-07-01,Outros créditos,Até 1 salário mínimo,1546687102.8655684
4523,2018-07-01,Outros créditos,Mais de 10 a 20 salários mínimos,9118302329.87498
4524,2018-07-01,Outros créditos,Mais de 1 a 2 salários mínimos,4656336106.528216
4525,2018-07-01,Outros créditos,Mais de 2 a 3 salários mínimos,4018352509.6487064
4526,2018-07-01,Outros créditos,Mais de 3 a 5 salários mínimos,6669735952.390357
4527,2018-07-01,Outros créditos,Mais de 5 a 10 salários mínimos,10250491669.609018
4528,2018-07-01,Outros créditos,Sem rendimento,987491599.5856324
4529,2018-07-01,Rural e agroindustrial,Acima de 20 salários mínimos,96440573835.80254
4530,2018-07-01,Rural e agroindustrial,Até 1 salário mínimo,2793825731.15218
4531,2018-07-01,Rural e agroindustrial,Indisponível,48539077.47980668
4532,2018-07-01,Rural e agroindustrial,Mais de 10 a 20 salários mínimos,23878789701.96603
4533,2018-07-01,Rural e agroindustrial,Mais de 1 a 2 salários mínimos,5015181663.201536
4534,2018-07-01,Rural e agroindustrial,Mais de 2 a 3 salários mínimos,4825384489.441064
4535,2018-07-01,Rural e agroindustrial,Mais de 3 a 5 salários mínimos,9076487420.773386
4536,2018-07-01,Rural e agroindustrial,Mais de 5 a 10 salários mínimos,19211173718.331326
4537,2018-07-01,Rural e agroindustrial,Sem rendimento,2153339359.812192
4538,2018-07-01,Veículos,Acima de 20 salários mínimos,7238099865.482475
4539,2018-07-01,Veículos,Até 1 salário mínimo,3055170093.1233683
4540,2018-07-01,Veículos,Indisponível,0.0
4541,2018-07-01,Veículos,Mais de 10 a 20 salários mínimos,12016693011.735905
4542,2018-07-01,Veículos,Mais de 1 a 2 salários mínimos,14416662950.791565
4543,2018-07-01,Veículos,Mais de 2 a 3 salários mínimos,17258817221.83465
4544,2018-07-01,Veículos,Mais de 3 a 5 salários mínimos,25864667974.187836
4545,2018-07-01,Veículos,Mais de 5 a 10 salários mínimos,24662912599.92467
4546,2018-07-01,Veículos,Sem rendimento,3717031881.194416
4547,2018-08-01,Cartão de crédito,Acima de 20 salários mínimos,309743926.81324077
4548,2018-08-01,Cartão de crédito,Até 1 salário mínimo,225760724.5326017
4549,2018-08-01,Cartão de crédito,Mais de 10 a 20 salários mínimos,476650118.6279642
4550,2018-08-01,Cartão de crédito,Mais de 1 a 2 salários mínimos,712897236.4933081
4551,2018-08-01,Cartão de crédito,Mais de 2 a 3 salários mínimos,492760885.54844856
4552,2018-08-01,Cartão de crédito,Mais de 3 a 5 salários mínimos,720306684.9843119
4553,2018-08-01,Cartão de crédito,Mais de 5 a 10 salários mínimos,809268521.7160735
4554,2018-08-01,Cartão de crédito,Sem rendimento,60105393.14038604
4555,2018-08-01,Empréstimo com consignação em folha,Acima de 20 salários mínimos,19678367046.99203
4556,2018-08-01,Empréstimo com consignação em folha,Até 1 salário mínimo,34639746067.20497
4557,2018-08-01,Empréstimo com consignação em folha,Indisponível,0.0
4558,2018-08-01,Empréstimo com consignação em folha,Mais de 10 a 20 salários mínimos,41066545379.21653
4559,2018-08-01,Empréstimo com consignação em folha,Mais de 1 a 2 salários mínimos,41853990750.92149
4560,2018-08-01,Empréstimo com consignação em folha,Mais de 2 a 3 salários mínimos,31761848659.299892
4561,2018-08-01,Empréstimo com consignação em folha,Mais de 3 a 5 salários mínimos,56299136292.46809
4562,2018-08-01,Empréstimo com consignação em folha,Mais de 5 a 10 salários mínimos,65412907158.36244
4563,2018-08-01,Empréstimo com consignação em folha,Sem rendimento,4502330885.674181
4564,2018-08-01,Empréstimo sem consignação em folha,Acima de 20 salários mínimos,14412263499.791988
4565,2018-08-01,Empréstimo sem consignação em folha,Até 1 salário mínimo,1592254028.5955496
4566,2018-08-01,Empréstimo sem consignação em folha,Indisponível,23800.00163205305
4567,2018-08-01,Empréstimo sem consignação em folha,Mais de 10 a 20 salários mínimos,11748021411.589787
4568,2018-08-01,Empréstimo sem consignação em folha,Mais de 1 a 2 salários mínimos,3639687424.7959056
4569,2018-08-01,Empréstimo sem consignação em folha,Mais de 2 a 3 salários mínimos,3929154310.0648737
4570,2018-08-01,Empréstimo sem consignação em folha,Mais de 3 a 5 salários mínimos,7876915906.419796
4571,2018-08-01,Empréstimo sem consignação em folha,Mais de 5 a 10 salários mínimos,13656452955.28634
4572,2018-08-01,Empréstimo sem consignação em folha,Sem rendimento,288532727.6284463
4573,2018-08-01,Habitacional,Acima de 20 salários mínimos,87463279917.96321
4574,2018-08-01,Habitacional,Até 1 salário mínimo,22734199036.422356
4575,2018-08-01,Habitacional,Mais de 10 a 20 salários mínimos,108131448159.40881
4576,2018-08-01,Habitacional,Mais de 1 a 2 salários mínimos,114815687155.50525
4577,2018-08-01,Habitacional,Mais de 2 a 3 salários mínimos,111761498889.50912
4578,2018-08-01,Habitacional,Mais de 3 a 5 salários mínimos,111853183599.48868
4579,2018-08-01,Habitacional,Mais de 5 a 10 salários mínimos,134266503771.6794
4580,2018-08-01,Habitacional,Sem rendimento,754031344.1847882
4581,2018-08-01,Outros créditos,Acima de 20 salários mínimos,22061088135.683075
4582,2018-08-01,Outros créditos,Até 1 salário mínimo,1557315938.0264962
4583,2018-08-01,Outros créditos,Mais de 10 a 20 salários mínimos,9275647485.622463
4584,2018-08-01,Outros créditos,Mais de 1 a 2 salários mínimos,4924946345.852058
4585,2018-08-01,Outros créditos,Mais de 2 a 3 salários mínimos,4050912864.5434413
4586,2018-08-01,Outros créditos,Mais de 3 a 5 salários mínimos,6743336983.039775
4587,2018-08-01,Outros créditos,Mais de 5 a 10 salários mínimos,10375187716.642498
4588,2018-08-01,Outros créditos,Sem rendimento,824438263.8737082
4589,2018-08-01,Rural e agroindustrial,Acima de 20 salários mínimos,97431259368.56097
4590,2018-08-01,Rural e agroindustrial,Até 1 salário mínimo,2753123868.6915565
4591,2018-08-01,Rural e agroindustrial,Indisponível,46632059.782641836
4592,2018-08-01,Rural e agroindustrial,Mais de 10 a 20 salários mínimos,24130747926.25348
4593,2018-08-01,Rural e agroindustrial,Mais de 1 a 2 salários mínimos,4940328125.057732
4594,2018-08-01,Rural e agroindustrial,Mais de 2 a 3 salários mínimos,4692653246.158624
4595,2018-08-01,Rural e agroindustrial,Mais de 3 a 5 salários mínimos,8918574678.21251
4596,2018-08-01,Rural e agroindustrial,Mais de 5 a 10 salários mínimos,19082625822.0389
4597,2018-08-01,Rural e agroindustrial,Sem rendimento,2105050775.8150465
4598,2018-08-01,Veículos,Acima de 20 salários mínimos,7431106183.857927
4599,2018-08-01,Veículos,Até 1 salário mínimo,3057593456.6387954
4600,2018-08-01,Veículos,Indisponível,0.0
4601,2018-08-01,Veículos,Mais de 10 a 20 salários mínimos,12288783685.764366
4602,2018-08-01,Veículos,Mais de 1 a 2 salários mínimos,14492505721.517426
